REF_DATE,GEO,DGUID,GeoID (derived),Type of shelter,Target population,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2017,"Lachute, Quebec",2011A00052476020,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113745391,72.1.4.1,0,,,,0
2017,"Lachute, Quebec",2011A00052476020,,Emergency,Youth,Number of beds,Number,223,units ,0,v113745392,72.1.4.2,0,,,,0
2017,"Lachute, Quebec",2011A00052476020,,Emergency,Family,Number of shelters,Number,223,units ,0,v113745393,72.1.5.1,0,,,,0
2017,"Lachute, Quebec",2011A00052476020,,Emergency,Family,Number of beds,Number,223,units ,0,v113745394,72.1.5.2,0,,,,0
2017,"Lachute, Quebec",2011A00052476020,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113745395,72.2.1.1,0,,,,0
2017,"Lachute, Quebec",2011A00052476020,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113745396,72.2.1.2,0,,,,0
2017,"Lachute, Quebec",2011A00052476020,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113745397,72.2.2.1,0,,,,0
2017,"Lachute, Quebec",2011A00052476020,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113745398,72.2.2.2,0,,,,0
2017,"Lachute, Quebec",2011A00052476020,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113745399,72.2.3.1,0,,,,0
2017,"Lachute, Quebec",2011A00052476020,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113745400,72.2.3.2,0,,,,0
2017,"Lachute, Quebec",2011A00052476020,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113745401,72.2.4.1,0,,,,0
2017,"Lachute, Quebec",2011A00052476020,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113745402,72.2.4.2,0,,,,0
2017,"Lachute, Quebec",2011A00052476020,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113745403,72.2.5.1,0,,,,0
2017,"Lachute, Quebec",2011A00052476020,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113745404,72.2.5.2,0,,,,0
2017,"Lachute, Quebec",2011A00052476020,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113745405,72.3.3.1,1,,,,0
2017,"Lachute, Quebec",2011A00052476020,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113745406,72.3.3.2,10,,,,0
2017,"Laval, Quebec",2011A00052465005,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113745407,73.1.1.1,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113745408,73.1.1.2,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113745409,73.1.2.1,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Emergency,General - males,Number of beds,Number,223,units ,0,v113745410,73.1.2.2,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Emergency,General - females,Number of shelters,Number,223,units ,0,v113745411,73.1.3.1,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Emergency,General - females,Number of beds,Number,223,units ,0,v113745412,73.1.3.2,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113745413,73.1.4.1,2,,,,0
2017,"Laval, Quebec",2011A00052465005,,Emergency,Youth,Number of beds,Number,223,units ,0,v113745414,73.1.4.2,26,,,,0
2017,"Laval, Quebec",2011A00052465005,,Emergency,Family,Number of shelters,Number,223,units ,0,v113745415,73.1.5.1,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Emergency,Family,Number of beds,Number,223,units ,0,v113745416,73.1.5.2,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113745417,73.2.1.1,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113745418,73.2.1.2,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113745419,73.2.2.1,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113745420,73.2.2.2,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113745421,73.2.3.1,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113745422,73.2.3.2,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113745423,73.2.4.1,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113745424,73.2.4.2,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113745425,73.2.5.1,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113745426,73.2.5.2,0,,,,0
2017,"Laval, Quebec",2011A00052465005,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113745427,73.3.3.1,3,,,,0
2017,"Laval, Quebec",2011A00052465005,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113745428,73.3.3.2,45,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113745429,74.1.1.1,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113745430,74.1.1.2,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113745431,74.1.2.1,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Emergency,General - males,Number of beds,Number,223,units ,0,v113745432,74.1.2.2,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Emergency,General - females,Number of shelters,Number,223,units ,0,v113745433,74.1.3.1,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Emergency,General - females,Number of beds,Number,223,units ,0,v113745434,74.1.3.2,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113745435,74.1.4.1,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Emergency,Youth,Number of beds,Number,223,units ,0,v113745436,74.1.4.2,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Emergency,Family,Number of shelters,Number,223,units ,0,v113745437,74.1.5.1,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Emergency,Family,Number of beds,Number,223,units ,0,v113745438,74.1.5.2,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113745439,74.2.1.1,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113745440,74.2.1.2,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113745441,74.2.2.1,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113745442,74.2.2.2,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113745443,74.2.3.1,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113745444,74.2.3.2,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113745445,74.2.4.1,1,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113745446,74.2.4.2,6,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113745447,74.2.5.1,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113745448,74.2.5.2,0,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113745449,74.3.3.1,1,,,,0
2017,"Lévis, Quebec",2011A00052425213,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113745450,74.3.3.2,12,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113745451,75.1.1.1,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113745452,75.1.1.2,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113745453,75.1.2.1,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Emergency,General - males,Number of beds,Number,223,units ,0,v113745454,75.1.2.2,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Emergency,General - females,Number of shelters,Number,223,units ,0,v113745455,75.1.3.1,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Emergency,General - females,Number of beds,Number,223,units ,0,v113745456,75.1.3.2,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113745457,75.1.4.1,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Emergency,Youth,Number of beds,Number,223,units ,0,v113745458,75.1.4.2,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Emergency,Family,Number of shelters,Number,223,units ,0,v113745459,75.1.5.1,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Emergency,Family,Number of beds,Number,223,units ,0,v113745460,75.1.5.2,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113745461,75.2.1.1,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113745462,75.2.1.2,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113745463,75.2.2.1,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113745464,75.2.2.2,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113745465,75.2.3.1,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113745466,75.2.3.2,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113745467,75.2.4.1,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113745468,75.2.4.2,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113745469,75.2.5.1,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113745470,75.2.5.2,0,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113745471,75.3.3.1,1,,,,0
2017,"L'islet-Sur-Mer, Quebec",,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113745472,75.3.3.2,9,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113745473,76.1.1.1,1,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113745474,76.1.1.2,14,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113745475,76.1.2.1,1,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Emergency,General - males,Number of beds,Number,223,units ,0,v113745476,76.1.2.2,20,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Emergency,General - females,Number of shelters,Number,223,units ,0,v113745477,76.1.3.1,1,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Emergency,General - females,Number of beds,Number,223,units ,0,v113745478,76.1.3.2,5,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113745479,76.1.4.1,1,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Emergency,Youth,Number of beds,Number,223,units ,0,v113745480,76.1.4.2,14,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Emergency,Family,Number of shelters,Number,223,units ,0,v113745481,76.1.5.1,0,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Emergency,Family,Number of beds,Number,223,units ,0,v113745482,76.1.5.2,0,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113745483,76.2.1.1,0,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113745484,76.2.1.2,0,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113745485,76.2.2.1,0,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113745486,76.2.2.2,0,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113745487,76.2.3.1,1,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113745488,76.2.3.2,20,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113745489,76.2.4.1,0,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113745490,76.2.4.2,0,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113745491,76.2.5.1,0,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113745492,76.2.5.2,0,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113745493,76.3.3.1,1,,,,0
2017,"Longueuil, Quebec",2011A00052458227,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113745494,76.3.3.2,20,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113745495,77.1.1.1,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113745496,77.1.1.2,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113745497,77.1.2.1,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Emergency,General - males,Number of beds,Number,223,units ,0,v113745498,77.1.2.2,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Emergency,General - females,Number of shelters,Number,223,units ,0,v113745499,77.1.3.1,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Emergency,General - females,Number of beds,Number,223,units ,0,v113745500,77.1.3.2,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113745501,77.1.4.1,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Emergency,Youth,Number of beds,Number,223,units ,0,v113745502,77.1.4.2,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Emergency,Family,Number of shelters,Number,223,units ,0,v113745503,77.1.5.1,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Emergency,Family,Number of beds,Number,223,units ,0,v113745504,77.1.5.2,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113745505,77.2.1.1,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113745506,77.2.1.2,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113745507,77.2.2.1,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113745508,77.2.2.2,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113745509,77.2.3.1,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113745510,77.2.3.2,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113745511,77.2.4.1,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113745512,77.2.4.2,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113745513,77.2.5.1,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113745514,77.2.5.2,0,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113745515,77.3.3.1,1,,,,0
2017,"Listuguj, Quebec",2011A00052406804,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113745516,77.3.3.2,10,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113745517,78.1.1.1,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113745518,78.1.1.2,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113745519,78.1.2.1,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Emergency,General - males,Number of beds,Number,223,units ,0,v113745520,78.1.2.2,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Emergency,General - females,Number of shelters,Number,223,units ,0,v113745521,78.1.3.1,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Emergency,General - females,Number of beds,Number,223,units ,0,v113745522,78.1.3.2,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113745523,78.1.4.1,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Emergency,Youth,Number of beds,Number,223,units ,0,v113745524,78.1.4.2,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Emergency,Family,Number of shelters,Number,223,units ,0,v113745525,78.1.5.1,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Emergency,Family,Number of beds,Number,223,units ,0,v113745526,78.1.5.2,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113745527,78.2.1.1,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113745528,78.2.1.2,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113745529,78.2.2.1,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113745530,78.2.2.2,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113745531,78.2.3.1,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113745532,78.2.3.2,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113745533,78.2.4.1,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113745534,78.2.4.2,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113745535,78.2.5.1,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113745536,78.2.5.2,0,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113745537,78.3.3.1,1,,,,0
2017,"Maniwaki, Quebec",2011A00052483065,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113745538,78.3.3.2,6,,,,0
2017,"Maria, Quebec",2011A00052406005,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113745539,79.1.1.1,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113745540,79.1.1.2,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113745541,79.1.2.1,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Emergency,General - males,Number of beds,Number,223,units ,0,v113745542,79.1.2.2,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Emergency,General - females,Number of shelters,Number,223,units ,0,v113745543,79.1.3.1,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Emergency,General - females,Number of beds,Number,223,units ,0,v113745544,79.1.3.2,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113745545,79.1.4.1,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Emergency,Youth,Number of beds,Number,223,units ,0,v113745546,79.1.4.2,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Emergency,Family,Number of shelters,Number,223,units ,0,v113745547,79.1.5.1,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Emergency,Family,Number of beds,Number,223,units ,0,v113745548,79.1.5.2,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113745549,79.2.1.1,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113745550,79.2.1.2,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113745551,79.2.2.1,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113745552,79.2.2.2,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113745553,79.2.3.1,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113745554,79.2.3.2,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113745555,79.2.4.1,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113745556,79.2.4.2,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113745557,79.2.5.1,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113745558,79.2.5.2,0,,,,0
2017,"Maria, Quebec",2011A00052406005,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113745559,79.3.3.1,1,,,,0
2017,"Maria, Quebec",2011A00052406005,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113745560,79.3.3.2,9,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113745561,80.1.1.1,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113745562,80.1.1.2,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113745563,80.1.2.1,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Emergency,General - males,Number of beds,Number,223,units ,0,v113745564,80.1.2.2,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Emergency,General - females,Number of shelters,Number,223,units ,0,v113745565,80.1.3.1,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Emergency,General - females,Number of beds,Number,223,units ,0,v113745566,80.1.3.2,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113745567,80.1.4.1,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Emergency,Youth,Number of beds,Number,223,units ,0,v113745568,80.1.4.2,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Emergency,Family,Number of shelters,Number,223,units ,0,v113745569,80.1.5.1,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Emergency,Family,Number of beds,Number,223,units ,0,v113745570,80.1.5.2,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113745571,80.2.1.1,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113745572,80.2.1.2,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113745573,80.2.2.1,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113745574,80.2.2.2,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113745575,80.2.3.1,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113745576,80.2.3.2,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113745577,80.2.4.1,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113745578,80.2.4.2,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113745579,80.2.5.1,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113745580,80.2.5.2,0,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113745581,80.3.3.1,1,,,,0
2017,"Martinville, Quebec",2011A00052444060,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113745582,80.3.3.2,9,,,,0
2017,"Mascouche, Quebec",2011A00052464015,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113745583,81.1.1.1,0,,,,0
2017,"Mascouche, Quebec",2011A00052464015,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113745584,81.1.1.2,0,,,,0
2017,"Mascouche, Quebec",2011A00052464015,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113745585,81.1.2.1,0,,,,0
2017,"Mascouche, Quebec",2011A00052464015,,Emergency,General - males,Number of beds,Number,223,units ,0,v113745586,81.1.2.2,0,,,,0
